"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"336282",,"0","false",,"","foletto m",,"20010215","","1","false","foletto m",,"author",
"336281",,"0","false",,"","de marchi f",,"20010215","","1","false","de marchi f",,"author",
"336293",,"0","false",,"","rackley ce",,"19960901","","2","false","rackley ce",,"author",
"336288",,"1","false",,"","rodrigues-sobrinho crm",,"20010201","","1","false","rodrigues-sobrinho crm",,"author",
"336287",,"1","false",,"","mansur ap",,"20010201","","1","false","mansur ap",,"author",
"336290",,"1","false",,"","ramires jaf",,"20001104","","2","false","ramires jaf",,"author",
"336289",,"1","false",,"","coelho or",,"20010201","","1","false","coelho or",,"author",
"336302",,"0","false",,"","roob jm",,"20010213","","1","false","roob jm",,"author",
"336296",,"0","false",,"","ikeda a",,"20010131","","1","false","ikeda a",,"author",
"336295",,"0","false",,"","ushiroyama t",,"20010131","","1","false","ushiroyama t",,"author",
"336297",,"0","false",,"","ueki m",,"20010131","","1","false","ueki m",,"author",
"336307",,"0","false",,"","holzer h",,"20010213","","1","false","holzer h",,"author",
"336310",,"1","false",,"","monazahian m",,"20010213","","1","false","monazahian m",,"author",
"336309",,"1","false",,"","schettler v",,"20010213","","1","false","schettler v",,"author",
"336304",,"0","false",,"","hayn m",,"20010213","","1","false","hayn m",,"author",
"336303",,"0","false",,"","rabold t",,"20010213","","1","false","rabold t",,"author",
"336306",,"0","false",,"","resch u",,"20010213","","1","false","resch u",,"author",
"336305",,"0","false",,"","khoschsorur g",,"20010213","","1","false","khoschsorur g",,"author",
"336315",,"1","false",,"","muller ga",,"20010213","","1","false","muller ga",,"author",
"336318",,"1","false",,"","chio lf",,"20010201","","1","false","chio lf",,"author",
"336317",,"1","false",,"","chew ls",,"20010201","","1","false","chew ls",,"author",
"336312",,"1","false",,"","ramadori g",,"20010213","","1","false","ramadori g",,"author",
"336311",,"1","false",,"","wieland e",,"20010213","","1","false","wieland e",,"author",
"336314",,"1","false",,"","thomssen r",,"20010213","","1","false","thomssen r",,"author",
"336313",,"1","false",,"","grunewald rw",,"20010213","","1","false","grunewald rw",,"author",
"336319",,"1","false",,"","lim hs",,"20010201","","1","false","lim hs",,"author",
"336332",,"0","false",,"","sakamoto t",,"20010201","","1","false","sakamoto t",,"author",
"336331",,"0","false",,"","kawano h",,"20010201","","1","false","kawano h",,"author",
"336334",,"0","false",,"","ogawa h",,"20010201","","1","false","ogawa h",,"author",
"336333",,"0","false",,"","takazoe k",,"20010201","","1","false","takazoe k",,"author",
"336328",,"0","false",,"","kugiyama k",,"20010201","","1","false","kugiyama k",,"author",
"336330",,"0","false",,"","soejima h",,"20010201","","1","false","soejima h",,"author",
"336329",,"0","false",,"","sugiyama s",,"20010201","","1","false","sugiyama s",,"author",
"336340",,"0","false",,"","oliveira hcf",,"20010201","","1","false","oliveira hcf",,"author",
"336339",,"0","false",,"","castilho ln",,"20010201","","1","false","castilho ln",,"author",
"336342",,"0","false",,"","de oliveira ac",,"20010201","","1","false","de oliveira ac",,"author",
"336341",,"0","false",,"","cazita pm",,"20010201","","1","false","cazita pm",,"author",
"336336",,"0","false",,"","yasue h",,"20010201","","1","false","yasue h",,"author",
"336335",,"0","false",,"","doi h",,"20010201","","1","false","doi h",,"author",
"336344",,"1","false",,"","quintao ecr",,"20001109","","2","false","quintao ecr",,"author",
"336343",,"0","false",,"","sesso a",,"20010201","","1","false","sesso a",,"author",
"336352",,"1","false",,"","packer l",,"20001101","","2","false","packer l",,"author",
"336353",,"0","false",,"","weber su",,"20010201","","1","false","weber su",,"author",
"336364",,"1","false",,"","mazzu a",,"20010101","","1","false","mazzu a",,"author",
"336363",,"1","false",,"","brenner bm",,"20010101","","1","false","brenner bm",,"author",
"336366",,"1","false",,"","chorus steering comm",,"20010101","","1","false","chorus steering comm",,"author",
"336365",,"1","false",,"","agro a",,"20010101","","1","false","agro a",,"author",
"336362",,"1","false",,"","keane wf",,"20010101","","1","false","keane wf",,"author",
"336374",,"1","false",,"","mcconnell m",,"20010201","","1","false","mcconnell m",,"author",
"336373",,"1","false",,"","deighan cj",,"20010201","","1","false","deighan cj",,"author",
"336380",,"1","false",,"","schoenenfeld mj",,"20010101","","1","false","schoenenfeld mj",,"author",
"336379",,"1","false",,"","miller be",,"20010101","","1","false","miller be",,"author",
"336382",,"1","false",,"","ogen provera study grp",,"20010101","","1","false","ogen provera study grp",,"author",
"336381",,"1","false",,"","schaser rj",,"20010101","","1","false","schaser rj",,"author",
"336375",,"1","false",,"","boulton-jones jm",,"20010201","","1","false","boulton-jones jm",,"author",
