"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"245985",,"0","false",,"","tomassini je",,"20101101","","1","false","tomassini je",,"author",
"245984",,"0","false",,"","lin j",,,"","0","false","lin j",,"author",
"245987",,"0","false",,"","tershakovec am",,"20101101","","1","false","tershakovec am",,"author",
"245994",,"0","false",,"","capuzzi dm",,"19990123","","1","false","capuzzi dm",,"author",
"245993",,"0","false",,"","morgan jm",,"19981217","","2","false","morgan jm",,"author",
"245997",,"0","false",,"","fitzgerald ga",,"20110501","","1","false","fitzgerald ga",,"author",
"245996",,"0","false",,"","ricciotti e",,"20110501","","1","false","ricciotti e",,"author",
"246000",,"0","false",,"","european consensus panel",,"20050501","","1","false","european consensus panel",,"author",
"245999",,"0","false",,"","van gaal l",,"20050501","","1","false","van gaal l",,"author",
"246010",,"0","false",,"","serebruany v",,"20100801","","1","false","serebruany v",,"author",
"246014",,"0","false",,"","norgard nb",,"20100801","","1","false","norgard nb",,"author",
"246013",,"0","false",,"","kuliczkowski w",,"20100801","","1","false","kuliczkowski w",,"author",
"246012",,"0","false",,"","daniel a",,"20100801","","1","false","daniel a",,"author",
"246011",,"0","false",,"","malinin a",,"20100801","","1","false","malinin a",,"author",
"246026",,"0","false",,"","kwiterovich po",,"19981217","","2","false","kwiterovich po",,"author",
"246023",,"0","false",,"","carlson la",,"20050801","","1","false","carlson la",,"author",
"246030",,"0","false",,"","pike mc",,"19770101","","1","false","pike mc",,"author",
"246034",,"0","false",,"","howard sv",,"19770101","","1","false","howard sv",,"author",
"246033",,"0","false",,"","cox dr",,"19770101","","1","false","cox dr",,"author",
"246032",,"0","false",,"","breslow ne",,"19770101","","1","false","breslow ne",,"author",
"246031",,"0","false",,"","armitage p",,"19770101","","1","false","armitage p",,"author",
"246038",,"0","false",,"","smith pg",,"19770101","","1","false","smith pg",,"author",
