"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"403334",,"1","false",,"","maher ma",,"20030403","","1","false","maher ma",,"author",
"403327",,"0","false",,"","napolitano m",,"20030701","","1","false","napolitano m",,"author",
"403328",,"0","false",,"","bravo e",,"20030701","","1","false","bravo e",,"author",
"403341",,"0","false",,"","monson jp",,"20030401","","1","false","monson jp",,"author",
"403339",,"1","false",,"","zemel mb",,"20030403","","1","false","zemel mb",,"author",
"403337",,"1","false",,"","moore w",,"20030403","","1","false","moore w",,"author",
"403338",,"1","false",,"","keefer dj",,"20030403","","1","false","keefer dj",,"author",
"403335",,"1","false",,"","thompson wg",,"20030403","","1","false","thompson wg",,"author",
"403336",,"1","false",,"","bassett dr",,"20030403","","1","false","bassett dr",,"author",
"403349",,"0","false",,"","quarck r",,"20030401","","1","false","quarck r",,"author",
"403350",,"0","false",,"","verreth w",,"20030401","","1","false","verreth w",,"author",
"403347",,"0","false",,"","bielicki jk",,"19950201","","2","false","bielicki jk",,"author",
"403348",,"0","false",,"","phillips mc",,"20030401","","1","false","phillips mc",,"author",
"403346",,"0","false",,"","mertens a",,"20030401","","1","false","mertens a",,"author",
"403351",,"0","false",,"","stengel d",,"20030401","","1","false","stengel d",,"author",
"403365",,"0","false",,"","iizuka s",,"20030401","","1","false","iizuka s",,"author",
"403366",,"0","false",,"","iigaya k",,"20030401","","1","false","iigaya k",,"author",
"403364",,"0","false",,"","homma k",,"20030401","","1","false","homma k",,"author",
"403373",,"0","false",,"","saito a",,"20030606","","1","false","saito a",,"author",
"403374",,"0","false",,"","shibata n",,"20030606","","1","false","shibata n",,"author",
"403372",,"0","false",,"","kawai y",,"20030606","","1","false","kawai y",,"author",
"403375",,"0","false",,"","kobayashi m",,"20030606","","1","false","kobayashi m",,"author",
"403376",,"0","false",,"","osawa t",,"20030606","","1","false","osawa t",,"author",
"403387",,"1","false",,"","papageorgiou aa",,"19950301","","3","false","papageorgiou aa",,"author",
"403388",,"1","false",,"","boudoulas h",,"20030101","","1","false","boudoulas h",,"author",
"403385",,"1","false",,"","pehlivanidis an",,"20030101","","1","false","pehlivanidis an",,"author",
"403386",,"1","false",,"","demitriadis ds",,"20030101","","2","false","demitriadis ds",,"author",
"403384",,"1","false",,"","kontopoulos ag",,"19950301","","3","false","kontopoulos ag",,"author",
"403398",,"0","false",,"","fenkci s",,"20030401","","1","false","fenkci s",,"author",
"403401",,"0","false",,"","serteser m",,"20030401","","1","false","serteser m",,"author",
"403402",,"0","false",,"","koken t",,"20030401","","1","false","koken t",,"author",
"403399",,"0","false",,"","fenkci v",,"20030401","","1","false","fenkci v",,"author",
"403400",,"0","false",,"","yilmazer m",,"20030401","","1","false","yilmazer m",,"author",
"403413",,"0","false",,"","capurso s",,,"","0","false","capurso s",,"author",
"403411",,"0","false",,"","basile am",,"20030324","","1","false","basile am",,"author",
"403412",,"0","false",,"","sabba m",,"20030324","","1","false","sabba m",,"author",
"403421",,"0","false",,"","pagano re",,"20030606","","1","false","pagano re",,"author",
"403419",,"0","false",,"","wheatley cl",,"20030606","","1","false","wheatley cl",,"author",
